"Ｏ-01 会計別歳出決算額（県財政）_公営企業会計","百万円","-","-","-","-","13325.0","12350.0","14964.0","20362.0","21319.0","52722.0","22020.0","16809.0","16104.0","10455.0","8543.399","15426.178157","9239.433","9387.971999999998","7406.759562","18902.693306999998","7151.0","7311.0","8797.0","7705.0",""
"Ｏ-01 会計別歳出決算額（県財政）_公営企業会計_電気事業_収益的支出","百万円","-","-","-","-","-","1424.0","1471.0","1440.0","1506.0","1516.0","1439.0","1411.0","1512.0","1479.0","1455.337","1449.335","1366.5","1319.437","1332.770811","3648.39585","－ ","－ ","－ ","-",""
"Ｏ-01 会計別歳出決算額（県財政）_公営企業会計_電気事業_資本的支出","百万円","-","-","-","-","-","255.0","279.0","360.0","639.0","646.0","510.0","700.0","536.0","449.0","498.219","470.966","712.251","838.72","732.595791","5702.802082","－ ","－ ","－ ","-",""
"Ｏ-01 会計別歳出決算額（県財政）_公営企業会計_工業用水道_収益的支出","百万円","-","-","-","-","-","878.0","827.0","835.0","877.0","864.0","869.0","862.0","858.0","806.0","817.428","829.923","830.363","784.954","1016.423595","626.581822","693.0","714.0","644.0","565.0",""
"Ｏ-01 会計別歳出決算額（県財政）_公営企業会計_工業用水道_資本的支出","百万円","-","-","-","-","-","169.0","171.0","204.0","270.0","491.0","245.0","342.0","279.0","172.0","640.936","348.842","516.913","432.794","468.166816","171.771276","595.0","616.0","311.0","64.0",""
"Ｏ-01 会計別歳出決算額（県財政）_公営企業会計_土地造成_収益的支出","百万円","-","-","-","-","-","1864.0","165.0","3542.0","797.0","29618.0","3883.0","3076.0","3041.0","645.0","187.211","2324.374","613.139","819.576","651.782472","813.865014","1126.0","1789.0","1954.0","1222.0",""
"Ｏ-01 会計別歳出決算額（県財政）_公営企業会計_土地造成_資本的支出","百万円","-","-","-","-","-","5595.0","9950.0","11341.0","15369.0","17349.0","11648.0","6357.0","7663.0","4567.0","2358.946","3210.311","1504.418","488.382","634.64268","4316.0","2415.0","1654.0","3378.0","3309.0",""
"Ｏ-01 会計別歳出決算額（県財政）_公営企業会計_駐車場_収益的支出","百万円","-","-","-","-","-","-","-","-","-","-","-","1224.0","174.0","174.0","175.289","170.182","164.858","160.864","138.182768","158.83672","－ ","－ ","－ ","-",""
"Ｏ-01 会計別歳出決算額（県財政）_公営企業会計_駐車場_資本的支出","百万円","-","-","-","-","-","-","-","-","-","332.0","1420.0","839.0","-","10.0","36.806","52.283","60.236","64.245","68.311654","1093.401204","－ ","－ ","－ ","-",""
"Ｏ-01 会計別歳出決算額（県財政）_公営企業会計_観光ﾚｸﾘｴ-ｼｮﾝ_収益的支出","百万円","-","-","-","-","-","","","","-","-","-","-","-","-","－ ","1.57E-4","43.805","－ ","－ ","－ ","－ ","－ ","－ ","-",""
"Ｏ-01 会計別歳出決算額（県財政）_公営企業会計_観光ﾚｸﾘｴ-ｼｮﾝ_資本的支出","百万円","-","-","-","-","-","","","","-","-","-","0.0","0.0","11.0","5.124","5.0","8.959","－ ","－ ","－ ","－ ","－ ","－ ","-",""
"Ｏ-01 会計別歳出決算額（県財政）_公営企業会計_こころの医療センター_収益的支出","百万円","-","-","-","-","-","1559.0","1665.0","1724.0","1807.0","1843.0","1892.0","1936.0","1954.0","1953.0","2075.272","2028.357","2391.116","2512.0","2349.229056","2323.238073","2796.0","2347.0","2300.0","2294.0",""
"Ｏ-01 会計別歳出決算額（県財政）_公営企業会計_こころの医療センター_資本的支出","百万円","-","-","-","-","-","211.0","57.0","59.0","54.0","63.0","114.0","62.0","87.0","190.0","292.831","4536.605","1026.875","1967.0","14.653919","47.801266","57.0","191.0","210.0","251.0",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ｏ-02 普通会計（県財政）_Ａ．普通会計 歳入_歳入決算額","百万円","-","-","-","-","429462.0","469219.0","493452.0","533129.0","575432.0","593601.0","587830.0","600160.0","604030.0","630785.0","629235.052","600447.813","584108.0","559522.0","569360.45","521882.75200000004","512479.2","512363.0","505338.0","509656.0",""
"Ｏ-02 普通会計（県財政）_Ａ．普通会計 歳入_地方税（県税）","百万円","-","-","-","-","92220.0","103389.0","104253.0","97605.0","94088.0","97023.0","92224.0","93200.0","969104.0","98501.0","97483.435","107270.178","101570.032","87707.711","87101.406","90034.88","88355.8","99385.0","107215.0","110411.0",""
"Ｏ-02 普通会計（県財政）_Ａ．普通会計 歳入_地方譲与税","百万円","-","-","-","-","7111.0","8004.0","8321.0","9233.0","9882.0","8319.0","8601.0","9051.0","4227.0","1644.0","1706.311","1737.996","1733.143","1804.867","2351.088","4350.731","8175.8","20018.0","2543.0","2312.0",""
"Ｏ-02 普通会計（県財政）_Ａ．普通会計 歳入_地方特例交付金","百万円","-","-","-","-","","","","","","","","","","","826.48","732.808","651.334","732.264","1645.43","2774.322","7082.5","526.0","767.0","1640.0",""
"Ｏ-02 普通会計（県財政）_Ａ．普通会計 歳入_地方交付税","百万円","-","-","-","-","133730.0","150296.0","153218.0","156271.0","156022.0","159631.0","161447.0","175950.0","181024.0","190134.0","210913.855","218485.662","206822.241","200381.311","178199.03","164448.312","163674.7","164090.0","155267.0","159064.0",""
"Ｏ-02 普通会計（県財政）_Ａ．普通会計 歳入_地方交付税_普通交付税","百万円","-","-","-","-","130655.0","147026.0","149879.0","152775.0","152788.0","156370.0","158206.0","172589.0","177669.0","185922.0","206974.668","214397.404","203135.774","197009.914","175105.553","161661.821","161107.4","161848.0","153337.0","157051.0",""
"Ｏ-02 普通会計（県財政）_Ａ．普通会計 歳入_地方交付税_特別交付税","百万円","-","-","-","-","3075.0","3270.0","3339.0","3497.0","3234.0","3261.0","3241.0","3361.0","3355.0","4213.0","3939.187","4088.258","3686.467","3371.397","3093.477","2786.491","2567.3","2242.0","1930.0","2013.0",""
"Ｏ-02 普通会計（県財政）_Ａ．普通会計 歳入_交通安全対策特別交付金","百万円","-","-","-","-","418.0","444.0","519.0","476.0","466.0","465.0","463.0","483.0","499.0","501.0","499.094","428.801","428.187","416.355","445.552","415.624","411.9","433.0","433.0","393.0",""
"Ｏ-02 普通会計（県財政）_Ａ．普通会計 歳入_分担金及び負担金","百万円","-","-","-","-","7294.0","7430.0","8038.0","8196.0","8761.0","8122.0","9715.0","8719.0","8752.0","9716.0","7396.779","7303.376","6283.54","5389.945","4807.466","4293.007","3936.2","4611.0","3910.0","3787.0",""
"Ｏ-02 普通会計（県財政）_Ａ．普通会計 歳入_使用料","百万円","-","-","-","-","5954.0","6072.0","6097.0","6113.0","6114.0","6331.0","6405.0","6423.0","6484.0","6285.0","6456.609","6528.686000000001","6488.281000000001","6485.861999999999","5978.27","5928.405000000001","5747.6","5084.0","5027.0","4926.0",""
"Ｏ-02 普通会計（県財政）_Ａ．普通会計 歳入_使用料_授業料","百万円","-","-","-","-","3569.0","3644.0","3614.0","3545.0","3469.0","3476.0","3392.0","3433.0","3391.0","3458.0","3467.85","3499.061","3474.55","3452.953","3408.249","3359.51","3275.8","2718.0","2661.0","2655.0",""
"Ｏ-02 普通会計（県財政）_Ａ．普通会計 歳入_使用料_発電水利使用料","百万円","-","-","-","-","161.0","161.0","163.0","159.0","163.0","163.0","165.0","165.0","160.0","157.0","165.487","193.56","213.827","213.827","213.827","213.827","212.8","213.0","212.0","212.0",""
"Ｏ-02 普通会計（県財政）_Ａ．普通会計 歳入_使用料_公営住宅使用料","百万円","-","-","-","-","1216.0","1228.0","1252.0","1287.0","1346.0","1463.0","1528.0","1544.0","1560.0","1262.0","1312.676","1343.198","1343.434","1313.351","1274.306","1248.695","1232.8","1242.0","1251.0","1250.0",""
"Ｏ-02 普通会計（県財政）_Ａ．普通会計 歳入_使用料_その他","百万円","-","-","-","-","1007.0","1039.0","1068.0","1122.0","1136.0","1229.0","1320.0","1281.0","1373.0","1409.0","1510.596","1492.867","1456.47","1505.731","1081.888","1106.373","1026.1","911.0","903.0","809.0",""
"Ｏ-02 普通会計（県財政）_Ａ．普通会計 歳入_手数料","百万円","-","-","-","-","1482.0","1637.0","1752.0","1741.0","1983.0","2177.0","2185.0","2306.0","1884.0","1811.0","2203.828","2065.47","2026.4170000000001","1985.056","1877.981","2013.1490000000001","1952.2","1835.0","1778.0","1705.0",""
"Ｏ-02 普通会計（県財政）_Ａ．普通会計 歳入_手数料_法定受託事務に係るもの","百万円","-","-","-","-","1191.0","1309.0","1358.0","1353.0","1548.0","1715.0","1702.0","1639.0","1427.0","1334.0","1767.813","1317.806","1280.977","1223.848","1146.663","1302.257","1242.4","1173.0","1296.0","1250.0",""
"Ｏ-02 普通会計（県財政）_Ａ．普通会計 歳入_手数料_自治事務に係るもの","百万円","-","-","-","-","290.0","328.0","394.0","388.0","435.0","462.0","483.0","668.0","457.0","477.0","436.015","747.664","745.44","761.208","731.318","710.892","709.8","662.0","482.0","455.0",""
"Ｏ-02 普通会計（県財政）_Ａ．普通会計 歳入_国庫支出金","百万円","-","-","-","-","85328.0","90366.0","89585.0","107092.0","136771.0","142042.0","120516.0","117401.0","111281.0","125817.0","122333.59599999999","121918.68399999998","120537.987","104553.911","99416.532","92251.595","81044.7","67665.0","62748.0","72656.0",""
"Ｏ-02 普通会計（県財政）_Ａ．普通会計 歳入_国庫支出金_義務教育費負担金","百万円","-","-","-","-","25627.0","29649.0","30641.0","31133.0","30646.0","30739.0","31955.0","32490.0","33403.0","33813.0","33391.1","33420.5","33300.5","33206.73","30399.065","28662.028","22744.7","17937.0","17671.0","17247.0",""
"Ｏ-02 普通会計（県財政）_Ａ．普通会計 歳入_国庫支出金_生活保護費負担金","百万円","-","-","-","-","2636.0","2543.0","2513.0","2487.0","2211.0","2253.0","2502.0","2655.0","2571.0","2461.0","2565.226","2464.276","2859.696","2935.171","2915.784","3133.682","2931.9","2209.0","2166.0","2249.0",""
"Ｏ-02 普通会計（県財政）_Ａ．普通会計 歳入_国庫支出金_児童保護費負担金","百万円","-","-","-","-","2193.0","2404.0","2422.0","2778.0","3017.0","3230.0","3638.0","3723.0","3819.0","4065.0","4322.352","4488.425","4869.066","4307.511","2765.726","2860.928","2763.2","1903.0","1889.0","1899.0",""
"Ｏ-02 普通会計（県財政）_Ａ．普通会計 歳入_国庫支出金_結核医寮費負担金","百万円","-","-","-","-","178.0","163.0","240.0","222.0","164.0","142.0","83.0","55.0","39.0","36.0","33.603","40.998","35.28","44.483","42.598","28.701","36.5","10.0","－","-",""
"Ｏ-02 普通会計（県財政）_Ａ．普通会計 歳入_国庫支出金_精神保健費負担金","百万円","-","-","-","-","560.0","484.0","414.0","384.0","348.0","308.0","196.0","340.0","198.0","217.0","252.628","423.02","278.28","327.978","378.047","369.209","410.4","423.0","－","-",""
"Ｏ-02 普通会計（県財政）_Ａ．普通会計 歳入_国庫支出金_障害者自立支援給費等負担金","","","","","","","","","","","","","","","","","","","","－","－","－","－","391.0","407.0",""
"Ｏ-02 普通会計（県財政）_Ａ．普通会計 歳入_国庫支出金_老人保護費負担金","百万円","-","-","-","-","1539.0","1664.0","1876.0","1996.0","15.0","24.0","49.0","41.0","25.0","27.0","25.952","23.587","25.027","26.927","30.412","－","－","－","－","-",""
"Ｏ-02 普通会計（県財政）_Ａ．普通会計 歳入_国庫支出金_普通建設事業費支出金","百万円","-","-","-","-","30811.0","31722.0","32244.0","50021.0","60110.0","61797.0","60562.0","60520.0","55551.0","62982.0","62582.51","59088.386","52329.998","43584.267","42828.75","36199.604","32913.2","29420.0","26922.0","26068.0",""
"Ｏ-02 普通会計（県財政）_Ａ．普通会計 歳入_国庫支出金_災害復旧事業費支出金","百万円","-","-","-","-","7006.0","6682.0","4556.0","2446.0","4387.0","3694.0","4325.0","1493.0","1878.0","3924.0","2104.37","1430.446","3248.52","1538.198","2622.239","2995.97","2073.3","1641.0","1057.0","524.0",""
"Ｏ-02 普通会計（県財政）_Ａ．普通会計 歳入_国庫支出金_失業対策事業費支出金","百万円","-","-","-","-","53.0","33.0","47.0","14.0","12.0","15.0","22.0","56.0","1.0","-","－","－","－","－","－","－","－","－","－","-",""
"Ｏ-02 普通会計（県財政）_Ａ．普通会計 歳入_国庫支出金_委託金","百万円","-","-","-","-","1520.0","1144.0","830.0","1346.0","1290.0","991.0","1764.0","1512.0","858.0","2070.0","1013.382","2214.602","1497.865","988.745","1518.911","1420.668","1788.3","696.0","1274.0","679.0",""
"Ｏ-02 普通会計（県財政）_Ａ．普通会計 歳入_国庫支出金_財政補給金","百万円","-","-","-","-","150.0","116.0","43.0","47.0","20731.0","24011.0","20.0","5.0","-","-","－","－","－","－","－","－","－","－","－","-",""
"Ｏ-02 普通会計（県財政）_Ａ．普通会計 歳入_国庫支出金_電源立地促進対策等交付金","百万円","-","-","-","-","363.0","372.0","360.0","361.0","259.0","361.0","361.0","359.0","356.0","355.0","354.95","354.621","354.287","356.685","202.381","193.436","75.3","101.0","101.0","105.0",""
"Ｏ-02 普通会計（県財政）_Ａ．普通会計 歳入_国庫支出金_石油貯蔵施設立地等交付金","百万円","-","-","-","-","238.0","251.0","250.0","251.0","251.0","249.0","250.0","250.0","250.0","250.0","249.942","240.791","234.73","238.431","205.88","198.544","213.0","206.0","204.0","204.0",""
"Ｏ-02 普通会計（県財政）_Ａ．普通会計 歳入_国庫支出金_地域道路整備臨時交付金","","","","","","","","","","","","","","","","","","","","－","－","－","－","6796.0","7804.0",""
"Ｏ-02 普通会計（県財政）_Ａ．普通会計 歳入_国庫支出金_その他","百万円","-","-","-","-","12453.0","13139.0","13147.0","13608.0","13329.0","14228.0","14789.0","13904.0","12332.0","15618.0","15437.581","17729.032","21504.738","16998.785","15506.739","16188.0","15096.0","13119.0","4277.0","15471.0",""
"Ｏ-02 普通会計（県財政）_Ａ．普通会計 歳入_国有提供施設等所在地交付金","百万円","-","-","-","-","-","-","-","-","-","-","-","-","-","-","－","－","－","－","－","－","－","－","－","-",""
"Ｏ-02 普通会計（県財政）_Ａ．普通会計 歳入_財産収入","百万円","-","-","-","-","4162.0","6786.0","10195.0","8184.0","7737.0","4710.0","4941.0","2382.0","2539.0","4429.0","4444.321","4278.822999999999","4004.392","3373.43","2071.031","1656.885","2721.0","4592.0","5122.0","6125.0",""
"Ｏ-02 普通会計（県財政）_Ａ．普通会計 歳入_財産収入_財産運用収入","百万円","-","-","-","-","2326.0","4517.0","6789.0","5086.0","4200.0","2513.0","1644.0","954.0","892.0","1095.0","688.35","616.9","523.72","415.733","422.728","540.21","641.6","728.0","923.0","882.0",""
"Ｏ-02 普通会計（県財政）_Ａ．普通会計 歳入_財産収入_財産売払収入","百万円","-","-","-","-","1836.0","2269.0","3406.0","3098.0","3537.0","2197.0","3298.0","1428.0","1647.0","3334.0","3755.971","3661.923","3480.672","2957.697","1648.303","1116.675","2079.4","3864.0","4199.0","5243.0",""
"Ｏ-02 普通会計（県財政）_Ａ．普通会計 歳入_寄 附 金","百万円","-","-","-","-","88.0","50.0","651.0","1000.0","479.0","4301.0","399.0","138.0","375.0","61.0","115.727","8.55","15.0","16.031","18.663","291.928","18.8","50.0","111.0","33.0",""
"Ｏ-02 普通会計（県財政）_Ａ．普通会計 歳入_繰 入 金","百万円","-","-","-","-","2878.0","2564.0","15514.0","18214.0","23140.0","23200.0","34663.0","34558.0","43051.0","25479.0","29953.977","3601.936","6027.093","4330.448","5306.465","13506.119","15451.0","8436.0","16521.0","3675.0",""
"Ｏ-02 普通会計（県財政）_Ａ．普通会計 歳入_繰 越 金","百万円","-","-","-","-","6712.0","7466.0","7467.0","7386.0","7899.0","11850.0","11566.0","12631.0","13378.0","15683.0","18960.32","16380.723","16133.262","15837.612","14615.665","14072.533","10369.8","9554.0","9932.0","9974.0",""
"Ｏ-02 普通会計（県財政）_Ａ．普通会計 歳入_諸 収 入","百万円","-","-","-","-","40077.0","38357.0","37195.0","39110.0","41182.0","46652.0","46689.0","48634.0","46511.0","50564.0","50475.379","50559.651","48324.057","54654.226","82420.159","48979.125","49282.8","50600.0","52224.0","58119.0",""
"Ｏ-02 普通会計（県財政）_Ａ．普通会計 歳入_地方債（県債）","百万円","-","-","-","-","42008.0","46356.0","50646.0","72507.0","80908.0","78779.0","88015.0","88286.0","87115.0","100161.0","75465.341","59146.469","63062.566","71852.589","83105.712","76866.137","74253.7","75484.0","81740.0","74836.0",""
"","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ｏ-02 普通会計（県財政）_Ｂ．普通会計 目的別歳出_歳出決算額","百万円","-","-","-","-","421995.0","461751.0","486066.0","525229.0","563582.0","582035.0","575199.0","586782.0","588347.0","611825.0","612854.329","584314.551","568269.92","544905.953","555287.919","511512.896","503152.8","502430.8","495365.0","500487.0",""
"Ｏ-02 普通会計（県財政）_Ｂ．普通会計 目的別歳出_議   会   費","百万円","-","-","-","-","1181.0","1254.0","1275.0","1415.0","1382.0","1362.0","1434.0","1500.0","1492.0","1493.0","1431.483","1443.153","1409.904","1340.273","1321.621","1315.535","1268.4","1219.0","1248.0","1245.0",""
"Ｏ-02 普通会計（県財政）_Ｂ．普通会計 目的別歳出_総   務   費","百万円","-","-","-","-","51330.0","55805.0","61438.0","46083.0","43958.0","47624.0","59719.0","63564.0","55400.0","38944.0","52966.903","33283.517","28153.831","32990.927","32081.51","32977.543","29782.7","41639.0","28781.0","29550.0",""
"Ｏ-02 普通会計（県財政）_Ｂ．普通会計 目的別歳出_民   生   費","百万円","-","-","-","-","32777.0","34318.0","35392.0","38365.0","35378.0","35038.0","38966.0","40719.0","38405.0","38962.0","41066.438","48425.699","52396.546","48759.011","45816.646","44904.669","48992.0","52854.0","53250.0","56732.0",""
"Ｏ-02 普通会計（県財政）_Ｂ．普通会計 目的別歳出_衛   生   費","百万円","-","-","-","-","9446.0","9213.0","10585.0","12280.0","12273.0","12924.0","12071.0","12835.0","15534.0","16093.0","19417.967","16349.602","14100.184","14698.681","15820.033","11920.293","12243.0","13808.0","13067.0","13614.0",""
"Ｏ-02 普通会計（県財政）_Ｂ．普通会計 目的別歳出_労   働   費","百万円","-","-","-","-","2112.0","2066.0","2050.0","2099.0","2064.0","2046.0","1827.0","1827.0","1991.0","1833.0","3256.908","1642.207","5605.029","2005.966","1093.196","1388.093","933.2","970.0","898.0","6881.0",""
"Ｏ-02 普通会計（県財政）_Ｂ．普通会計 目的別歳出_農林水産業費","百万円","-","-","-","-","43564.0","47100.0","49549.0","55470.0","56265.0","59677.0","62571.0","67921.0","63152.0","64324.0","64056.593","62737.672","57221.231","50181.516","48742.547","42712.746","38825.0","35275.0","32759.0","31747.0",""
"Ｏ-02 普通会計（県財政）_Ｂ．普通会計 目的別歳出_商   工   費","百万円","-","-","-","-","18083.0","19329.0","23135.0","25384.0","27652.0","36042.0","35392.0","35286.0","34974.0","40742.0","37242.068","36825.02","35291.505","44792.472","47571.14","42302.459","41247.6","42855.0","49575.0","50656.0",""
"Ｏ-02 普通会計（県財政）_Ｂ．普通会計 目的別歳出_土   木   費","百万円","-","-","-","-","94053.0","103916.0","114305.0","141097.0","148336.0","147732.0","145250.0","138337.0","136289.0","155224.0","143422.277","124131.907","112367.305","99399.181","116730.444","90978.282","91616.5","85051.0","82301.0","81466.0",""
"Ｏ-02 普通会計（県財政）_Ｂ．普通会計 目的別歳出_警   察   費","百万円","-","-","-","-","20353.0","21214.0","22479.0","26354.0","26448.0","27025.0","27905.0","30991.0","31655.0","31106.0","30849.142","29857.207","28735.041","29237.928","28140.659","29191.023","28782.1","28307.0","29834.0","28796.0",""
"Ｏ-02 普通会計（県財政）_Ｂ．普通会計 目的別歳出_教   育   費","百万円","-","-","-","-","102578.0","114376.0","113400.0","125995.0","130231.0","124668.0","127539.0","135403.0","142820.0","141047.0","131431.206","129772.925","130823.329","126922.668","123178.218","121929.6","122022.4","116169.0","116509.0","113883.0",""
"Ｏ-02 普通会計（県財政）_Ｂ．普通会計 目的別歳出_災害復旧費","百万円","-","-","-","-","9125.0","9202.0","6016.0","3466.0","5782.0","5097.0","5754.0","2040.0","2896.0","5136.0","2690.922","1803.707","4536.494","2182.9","3685.192","4044.96","3068.8","2249.0","1403.0","730.0",""
"Ｏ-02 普通会計（県財政）_Ｂ．普通会計 目的別歳出_公   債   費","百万円","-","-","-","-","30990.0","33566.0","35449.0","38890.0","64947.0","71594.0","48101.0","49491.0","55100.0","62384.0","71129.896","77604.606","78148.637","79892.647","78403.181","73889.51","71108.4","68779.0","72409.0","73386.0",""
"Ｏ-02 普通会計（県財政）_Ｂ．普通会計 目的別歳出_諸支出金","百万円","-","-","-","-","-","-","-","-","-","-","-","-","-","-","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","－ ","-",""
"Ｏ-02 普通会計（県財政）_Ｂ．普通会計 目的別歳出_利子割交付金","百万円","-","-","-","-","2998.0","6746.0","7077.0","4473.0","5158.0","7244.0","4690.0","2625.0","2105.0","1562.0","1694.329","8348.976","7628.259","2121.583","1513.406","1349.369","910.3","668.0","857.0","809.0",""
"Ｏ-02 普通会計（県財政）_Ｂ．普通会計 目的別歳出_配当割交付金","百万円","-","-","-","-","","","","","","","","","","","－ ","－ ","－ ","－ ","－ ","277.164","459.6","664.0","733.0","324.0",""
"Ｏ-02 普通会計（県財政）_Ｂ．普通会計 目的別歳出_株式等譲渡所得割交付金","百万円","-","-","-","-","","","","","","","","","","","－ ","－ ","－ ","－ ","－ ","253.274","629.9","574.0","542.0","105.0",""
"Ｏ-02 普通会計（県財政）_Ｂ．普通会計 目的別歳出_地方消費税交付金","百万円","-","-","-","-","","","","","","","","","","","8905.607","9184.083","9125.662","7990.0","8855.341","9676.855","8896.9","9094.0","8926.0","8316.0",""
